id,text,metadata,original_question,original_proof
e19824965178eeedb90161b1223b9b33,"Question: Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.
            Type: math_focused
            Content: Key expressions: \frac{4}{3}, \frac{2}{3^n}, \frac{1}{3}

Related proof: I do not know how to do proofs by induction.","{'type': 'math_focused', 'source_file': 'WrittenInduction_Recurrence Raw.csv', 'row_index': 1025, 'has_induction_hypothesis': False, 'quality_score': 0}","Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.",
0010f51810903d36744f27c0c4c1c006,"Question: Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.
            Type: full_proof
            Content: QUESTION: Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.

PROOF ATTEMPT: Doing a proof by induction on variable \n\. Induction predicate: \g(n) = 2 - \frac{2}{3^n}\ Base case of \n = 0\: \2 - \frac{2}{3^0} = 2 - \frac{2}{1} = 2 - 2 = 0\ Base case of \n = 1\: \2 - \frac{2}{3^1} = 2 - \frac{2}{3} = \frac{6}{3} - \frac{2}{3} = \frac{4}{3}\ Remember function \g\ definition for \n \geq 2\: \g(n) = \frac{4}{3} g(n-1) - \frac{1}{3} g(n-2)\ Plug in induction predicate to function at non-base case: \2 - \frac{2}{3^n} = \frac{4}{3} (2 - \frac{2}{3^{n-1}}) - \frac{1}{3} (2 - \frac{2}{3^{n-2}}) = \frac{8}{3} - \frac{8}{3\cdot 3^{n-1}} - \frac{2}{3} - \frac{2\cdot 3}{3\cdot 3\cdot 3^{n-2}} = \frac{6}{3} - \frac{8}{3^n} + \frac{6}{3^n} = 2 - \frac{2}{3^n}\ Therefore because base case is true, all cases are true.","{'type': 'full_proof', 'source_file': 'WrittenInduction_Recurrence Raw.csv', 'row_index': 1026, 'has_induction_hypothesis': False, 'quality_score': 0}","Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.",Doing a proof by induction on variable \n\. Induction predicate: \g(n) = 2 - \frac{2}{3^n}\ Base case of \n = 0\: \2 - \frac{2}{3^0} = 2 - \frac{2}{1} = 2 - 2 = 0\ Base case of \n = 1\: \2 - \frac{2}{3^1} = 2 - \frac{2}{3} = \frac{6}{3} - \frac{2}{3} = \frac{4}{3}\ Remember function \g\ definition for \n \geq 2\: \g(n) = \frac{4}{3} g(n-1) - \frac{1}{3} g(n-2)\ Plug in induction predicate to function at non-base case: \2 - \frac{2}{3^n} = \frac{4}{3} (2 - \frac{2}{3^{n-1}}) - \frac{1}{3} (2 - \f
fdebd446bb5d4118a209c8220f5b4a87,"Question: Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.
            Type: math_focused
            Content: Key expressions: \frac{2}{3^1}, \frac{6}{3}, \frac{2}{3^n}, \frac{4}{3}, \frac{2}{3^0}, \frac{2}{3}, \frac{2}{1}, \frac{1}{3}

Related proof: Doing a proof by induction on variable \n\. Induction predicate: \g(n) = 2 - \frac{2}{3^n}\ Base case of \n = 0\: \2 - \frac{2}{3^0} = 2 - \frac{2}{1} = 2 - 2 = 0\ Base case of \n = 1\: \2 - \frac{2}{3^1} = 2 - \frac{2}{3} = \frac{6}{3} - \frac{2}{3} = \frac{4}{3}\ Remember function \g\ definition for \n \geq 2\: \g(n) = \frac{4}{3} g(n-1) - \frac{1}{3} g(n-2)\ Plug in induction predicate to function at non-base case: \2 - \frac{2}{3^n} = \frac{4}{3} (2 - \frac{2}{3^{n-1}}) - \frac{1}{3} (2 - \f","{'type': 'math_focused', 'source_file': 'WrittenInduction_Recurrence Raw.csv', 'row_index': 1026, 'has_induction_hypothesis': False, 'quality_score': 0}","Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.",
0ec2d6bf6014ea2513247620a8b08d3b,"Question: Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.
            Type: full_proof
            Content: QUESTION: Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.

PROOF ATTEMPT: When \n=2\, \g(2) = \frac 43 g(1) - \frac 13 g(0) = \frac 43 \times \frac 43 + \frac13 \times 0 = \frac{16}9 = 2 - \frac 2{3^2} \ Assume that \g(n)=2-\frac 2{3^n}\ for some value of \x, x+1 \in \mathbb N\ When \n = x+2, g(x+2) = \frac 43 g(x+1) - \frac 13 g(x) = \frac 43 (2-\frac2{3^{x+1}})-\frac13 (2-\frac2{3^x}) = \frac83 - \frac 8{3^{x+2}} - \frac 23 + \frac 2 {3^{x+1}} \ \=2-\frac8{3^{x+2}} - \frac6{3^{x+2}} = 2 - \frac2{3^{x+2}}\ \Q.E.D.\","{'type': 'full_proof', 'source_file': 'WrittenInduction_Recurrence Raw.csv', 'row_index': 1027, 'has_induction_hypothesis': False, 'quality_score': 0}","Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.","When \n=2\, \g(2) = \frac 43 g(1) - \frac 13 g(0) = \frac 43 \times \frac 43 + \frac13 \times 0 = \frac{16}9 = 2 - \frac 2{3^2} \ Assume that \g(n)=2-\frac 2{3^n}\ for some value of \x, x+1 \in \mathbb N\ When \n = x+2, g(x+2) = \frac 43 g(x+1) - \frac 13 g(x) = \frac 43 (2-\frac2{3^{x+1}})-\frac13 (2-\frac2{3^x}) = \frac83 - \frac 8{3^{x+2}} - \frac 23 + \frac 2 {3^{x+1}} \ \=2-\frac8{3^{x+2}} - \frac6{3^{x+2}} = 2 - \frac2{3^{x+2}}\ \Q.E.D.\"
ce6da66e3564cb21f888bf8e7db267f8,"Question: Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.
            Type: math_focused
            Content: Key expressions: \frac{4}{3}, \frac{2}{3^n}, \frac{1}{3}

Related proof: When \n=2\, \g(2) = \frac 43 g(1) - \frac 13 g(0) = \frac 43 \times \frac 43 + \frac13 \times 0 = \frac{16}9 = 2 - \frac 2{3^2} \ Assume that \g(n)=2-\frac 2{3^n}\ for some value of \x, x+1 \in \mathbb N\ When \n = x+2, g(x+2) = \frac 43 g(x+1) - \frac 13 g(x) = \frac 43 (2-\frac2{3^{x+1}})-\frac13 (2-\frac2{3^x}) = \frac83 - \frac 8{3^{x+2}} - \frac 23 + \frac 2 {3^{x+1}} \ \=2-\frac8{3^{x+2}} - \frac6{3^{x+2}} = 2 - \frac2{3^{x+2}}\ \Q.E.D.\","{'type': 'math_focused', 'source_file': 'WrittenInduction_Recurrence Raw.csv', 'row_index': 1027, 'has_induction_hypothesis': False, 'quality_score': 0}","Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.",
963fb6a7450f8fc825cce045317af99f,"Question: Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.
            Type: full_proof
            Content: QUESTION: Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.

PROOF ATTEMPT: Suppose that g: N --> R is defined by g(n) = 4/3 g (n-1) - 1/3(g)(n-2) for n >= 2. We can rewrite this as 2 - 2/3^n because the denominator, 3^n shows the recursion and subtracting this from 2 allows us to account for n >- 2.","{'type': 'full_proof', 'source_file': 'WrittenInduction_Recurrence Raw.csv', 'row_index': 1028, 'has_induction_hypothesis': False, 'quality_score': 0}","Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.","Suppose that g: N --> R is defined by g(n) = 4/3 g (n-1) - 1/3(g)(n-2) for n >= 2. We can rewrite this as 2 - 2/3^n because the denominator, 3^n shows the recursion and subtracting this from 2 allows us to account for n >- 2."
8b4cc725ae7e32be9c35d08d4c5828e7,"Question: Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.
            Type: math_focused
            Content: Key expressions: 4/3, \frac{2}{3^n}, 1/3, \frac{4}{3}, 2/3, \frac{1}{3}

Related proof: Suppose that g: N --> R is defined by g(n) = 4/3 g (n-1) - 1/3(g)(n-2) for n >= 2. We can rewrite this as 2 - 2/3^n because the denominator, 3^n shows the recursion and subtracting this from 2 allows us to account for n >- 2.","{'type': 'math_focused', 'source_file': 'WrittenInduction_Recurrence Raw.csv', 'row_index': 1028, 'has_induction_hypothesis': False, 'quality_score': 0}","Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.",
0d03cf004f5e1c7bfa2523a35115c05e,"Question: Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.
            Type: full_proof
            Content: QUESTION: Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.

PROOF ATTEMPT: proof by induction n. Base cases for n = 0 and n = 1. g(0) = 2 - 2/(3^0) anything to the 0 power is 1, this simplifies to 2 - 2/1 which equals 0. this holds true g(1) = 2 - 2/(3^1) = 2 - 2/3 which equals 4/3. this holds true. let n be any natural number 0, 1, 2, ... k - 1. Let's plug in k to our equation We get g(k) = 2 - 2/(3^k) For our other equation we get 4/3(g(k-1) - 1/3(g(k - 2)) according to our hypothersis, 2 - 2/(3^k) = 4/3(g(k-1) - 1/3(g(k - 2)) plug in k-1 and k-2 to our equation we get 2 - 2/(3^k) = 4/3 (2 - 2/(3^k-1)) - 1/3(2 - 2/(3^k-2)) simplifying we get 2 - 2/(3^k) = 8/3 - (8/3)/(s^k-1) - 2/3 - (2/3)/(3^k-2) 2 - 2/(3^k) = 8/3 - 2/3 - (2/3)/(3^k-2) - (8/3)/(s^k-1) 2 - 2/(3^k) = 2 - (2/3)/(3^k-2) - (8/3)/(s^k-1)","{'type': 'full_proof', 'source_file': 'WrittenInduction_Recurrence Raw.csv', 'row_index': 1029, 'has_induction_hypothesis': False, 'quality_score': 0}","Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.","proof by induction n. Base cases for n = 0 and n = 1. g(0) = 2 - 2/(3^0) anything to the 0 power is 1, this simplifies to 2 - 2/1 which equals 0. this holds true g(1) = 2 - 2/(3^1) = 2 - 2/3 which equals 4/3. this holds true. let n be any natural number 0, 1, 2, ... k - 1. Let's plug in k to our equation We get g(k) = 2 - 2/(3^k) For our other equation we get 4/3(g(k-1) - 1/3(g(k - 2)) according to our hypothersis, 2 - 2/(3^k) = 4/3(g(k-1) - 1/3(g(k - 2)) plug in k-1 and k-2 to our equation we g"
abf8f0debe8b0f3425c25dd2b69a1925,"Question: Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.
            Type: math_focused
            Content: Key expressions: 4/3, \frac{2}{3^n}, 1/3, 2/1, \frac{4}{3}, 2/3, \frac{1}{3}

Related proof: proof by induction n. Base cases for n = 0 and n = 1. g(0) = 2 - 2/(3^0) anything to the 0 power is 1, this simplifies to 2 - 2/1 which equals 0. this holds true g(1) = 2 - 2/(3^1) = 2 - 2/3 which equals 4/3. this holds true. let n be any natural number 0, 1, 2, ... k - 1. Let's plug in k to our equation We get g(k) = 2 - 2/(3^k) For our other equation we get 4/3(g(k-1) - 1/3(g(k - 2)) according to our hypothersis, 2 - 2/(3^k) = 4/3(g(k-1) - 1/3(g(k - 2)) plug in k-1 and k-2 to our equation we g","{'type': 'math_focused', 'source_file': 'WrittenInduction_Recurrence Raw.csv', 'row_index': 1029, 'has_induction_hypothesis': False, 'quality_score': 0}","Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.",
884d4f813e2d001e5e31d4b94c26778e,"Question: Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.
            Type: full_proof
            Content: QUESTION: Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.

PROOF ATTEMPT: Suppose we have a natural number n such that n = k + 1 then g(k+1) = (4/3)*g((k+1)-1) - (1/3)*g((k+1)-2) = (4/3)*g(k) - (1/3)*g(k-1) = ... so g(n) = 2-(2/3^n), which is QED","{'type': 'full_proof', 'source_file': 'WrittenInduction_Recurrence Raw.csv', 'row_index': 1030, 'has_induction_hypothesis': False, 'quality_score': 0}","Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.","Suppose we have a natural number n such that n = k + 1 then g(k+1) = (4/3)*g((k+1)-1) - (1/3)*g((k+1)-2) = (4/3)*g(k) - (1/3)*g(k-1) = ... so g(n) = 2-(2/3^n), which is QED"
226c13d4dd8806db4302170a1a57dd5a,"Question: Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.
            Type: math_focused
            Content: Key expressions: 4/3, \frac{2}{3^n}, 1/3, \frac{4}{3}, 2/3, \frac{1}{3}

Related proof: Suppose we have a natural number n such that n = k + 1 then g(k+1) = (4/3)*g((k+1)-1) - (1/3)*g((k+1)-2) = (4/3)*g(k) - (1/3)*g(k-1) = ... so g(n) = 2-(2/3^n), which is QED","{'type': 'math_focused', 'source_file': 'WrittenInduction_Recurrence Raw.csv', 'row_index': 1030, 'has_induction_hypothesis': False, 'quality_score': 0}","Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.",
de4eb831eed045909b9b9e5f008bbc0e,"Question: Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.
            Type: full_proof
            Content: QUESTION: Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.

PROOF ATTEMPT: Base case: for n = 1, g(1) = 2-2/3 = 4/3. Induction case: for n = k, g(k) = \2-\frac{2}{3^k}\, g(k-1) = \2-\frac{2}{3^{k-1}}\, g(k-2) = \2-\frac{2}{3^{k-2}}\ g(k) = 4g(k-1)/3-g(k-2)/3=\\frac{4(2-\frac{2}{3^{k-1}})}{3}-\frac{2-\frac{2}{3^{k-2}}}{3}\ = 2-\\frac{8}{3^k}+\frac{6}{3^k}\ = \2-\frac{2}{3^k}\, which is what we needed to show.","{'type': 'full_proof', 'source_file': 'WrittenInduction_Recurrence Raw.csv', 'row_index': 1031, 'has_induction_hypothesis': False, 'quality_score': 0}","Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.","Base case: for n = 1, g(1) = 2-2/3 = 4/3. Induction case: for n = k, g(k) = \2-\frac{2}{3^k}\, g(k-1) = \2-\frac{2}{3^{k-1}}\, g(k-2) = \2-\frac{2}{3^{k-2}}\ g(k) = 4g(k-1)/3-g(k-2)/3=\\frac{4(2-\frac{2}{3^{k-1}})}{3}-\frac{2-\frac{2}{3^{k-2}}}{3}\ = 2-\\frac{8}{3^k}+\frac{6}{3^k}\ = \2-\frac{2}{3^k}\, which is what we needed to show."
ff2b1b140ac3bc0a979e38cbcaf19f22,"Question: Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.
            Type: math_focused
            Content: Key expressions: 4/3, \frac{2}{3^k}, \frac{4(2-\frac{2}{3^{k-1}, \frac{2}{3^n}, \frac{4}{3}, \frac{2}{3^{k-1}, 2/3, \frac{2}{3^{k-2}, \frac{1}{3}

Related proof: Base case: for n = 1, g(1) = 2-2/3 = 4/3. Induction case: for n = k, g(k) = \2-\frac{2}{3^k}\, g(k-1) = \2-\frac{2}{3^{k-1}}\, g(k-2) = \2-\frac{2}{3^{k-2}}\ g(k) = 4g(k-1)/3-g(k-2)/3=\\frac{4(2-\frac{2}{3^{k-1}})}{3}-\frac{2-\frac{2}{3^{k-2}}}{3}\ = 2-\\frac{8}{3^k}+\frac{6}{3^k}\ = \2-\frac{2}{3^k}\, which is what we needed to show.","{'type': 'math_focused', 'source_file': 'WrittenInduction_Recurrence Raw.csv', 'row_index': 1031, 'has_induction_hypothesis': False, 'quality_score': 0}","Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.",
8aaeb3508718457bc3a3e7b3aab380b7,"Question: Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.
            Type: full_proof
            Content: QUESTION: Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.

PROOF ATTEMPT: \\frac{a+b}{x+y}\ g(0) = 2 - \\frac{2}{3^0}\ = 0 g(1) = 2 - \\frac{2}{3^1}\ = 4/3 g(2) = 2 - \\frac{2}{3^2}\ = 16/9 g(2) = 4/3(g(1)) - 1/3(g(0)) = 4/3(4/3) - 1/3(0) = 16/9 Therefore g(n) = 2 - \\frac{2}{3^n}\ for any natural number n QED","{'type': 'full_proof', 'source_file': 'WrittenInduction_Recurrence Raw.csv', 'row_index': 1032, 'has_induction_hypothesis': False, 'quality_score': 0}","Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.",\\frac{a+b}{x+y}\ g(0) = 2 - \\frac{2}{3^0}\ = 0 g(1) = 2 - \\frac{2}{3^1}\ = 4/3 g(2) = 2 - \\frac{2}{3^2}\ = 16/9 g(2) = 4/3(g(1)) - 1/3(g(0)) = 4/3(4/3) - 1/3(0) = 16/9 Therefore g(n) = 2 - \\frac{2}{3^n}\ for any natural number n QED
711340df07cfaa086a0d9450dbecff44,"Question: Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.
            Type: math_focused
            Content: Key expressions: \frac{2}{3^1}, \frac{2}{3^2}, 4/3, \frac{2}{3^n}, 16/9, \frac{4}{3}, \frac{a+b}{x+y}, \frac{2}{3^0}, \frac{1}{3}

Related proof: \\frac{a+b}{x+y}\ g(0) = 2 - \\frac{2}{3^0}\ = 0 g(1) = 2 - \\frac{2}{3^1}\ = 4/3 g(2) = 2 - \\frac{2}{3^2}\ = 16/9 g(2) = 4/3(g(1)) - 1/3(g(0)) = 4/3(4/3) - 1/3(0) = 16/9 Therefore g(n) = 2 - \\frac{2}{3^n}\ for any natural number n QED","{'type': 'math_focused', 'source_file': 'WrittenInduction_Recurrence Raw.csv', 'row_index': 1032, 'has_induction_hypothesis': False, 'quality_score': 0}","Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.",
6e4a0ecdab0b270e8f78b9945635a245,"Question: Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.
            Type: full_proof
            Content: QUESTION: Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.

PROOF ATTEMPT: Sorry I don't remember.","{'type': 'full_proof', 'source_file': 'WrittenInduction_Recurrence Raw.csv', 'row_index': 1033, 'has_induction_hypothesis': False, 'quality_score': 0}","Suppose that \g: \mathbb{N} \rightarrow \mathbb{R}\ is defined by \g(0)=0\ \g(1)=\frac{4}{3}\ \g(n)=\frac{4}{3}g(n-1) - \frac{1}{3}g(n-2)\, for \n\geq 2\. Use induction to prove that \g(n) = 2 - \frac{2}{3^n}\ for any natural number \n\.",Sorry I don't remember.
