,Unnamed: 0,Assessment,Question,Proof,Identify.Base.Case,Prove.Base.Case,Hypothesis.is.stated,Hypothesis.is.given.some.bound,Goal.is.Clear,Expression.of.Size.k.1.is.decomposed.into.expression.of.size.k,Inductive.Hypothesis.is.applied,Graded.By,Semester
666,667,Exam 1,learningStudy/WrittenInduction_Recurrence_v3,"g(2) = $\frac{4}{3}$g(1) - $\frac{1}{3}$g(0)

=  $\frac{4}{3}$  $\frac{4}{3}$ - 0 =  $\frac{16}{9}$

2-  $\frac{2}{3^2}$ =  $\frac{18-2}{9}$ =  $\frac{16}{9}$",1,2,0,0,0,0,0,Seth,sp22
667,668,Exam 6,learningStudy/WrittenInduction_Recurrence_v3,"Proof by induction changing n in function g

Induction Base Case: n = 0, n = 1, then g(0) = 0 and g(1) = 4/3 respectively.

Induction hypothesis: For any natural number n, if g(n) is a recursive function, then it must be equal to 2 - 2/(3^n)

Induction Proof: Since n >= 2 for the recursive function, let us consider the base cases. g(0) = 0 satisfies the hypothesis, as does g(1) = 4/3.

Likewise,  let's consider when n = 2. Then, the recursive function would be g(2) = (4/3)*g(1) - (1/3)*(g(0)) = 16/9 - 0 = 16/9.

On the right hand side, 2- 2 /(3^2) = 2 - 2/9 = 16/9. Since the left hand side equals the right hand side, the induction hypothesis must be true, therefore proving that the recursive function g is equivalent to the function 2 - (2/(3^n)).",2,1,0,0,0,0,0,Seth,sp22
668,669,Exam 1,learningStudy/WrittenInduction_Recurrence_v3,"g(1) = 4/3
g(1) = 2 - 2/3^1 = 2 - 2/3 = 4/3

g(0) = 0
g(0) = 2 - 2/3^0 = 2 - 2 = 0

g(n) = 1/3g[4(n-1) - (n-2)]
g(n) = 1/3g[4n-1-n+2]
g(n) = 1/3g[3n+1]",2,2,0,0,0,0,0,Seth,sp22
669,670,Exam 1,learningStudy/WrittenInduction_Recurrence_v3,Recurrence $N->R$,0,0,0,0,0,0,0,Seth,sp22
670,671,Exam 1,learningStudy/WrittenInduction_Recurrence_v3,"g(0) = 2 - 2/(3^0) = 0
g(1) = 2 - 2/(3^1) = 4/3 
g(n) = 2 - 2/(3^n) in both cases. so this is true.",2,2,0,0,0,0,0,Seth,sp22
671,672,Exam 6,learningStudy/WrittenInduction_Recurrence_v3,"Suppose that g: Natural Numbers -> R is defined by g(0) = 0, g(1) = 4/3, g(n) = $\frac{4}{3}$g(n-1) - $\frac{1}{3}$g(n-2) for n >= 2
Things we know:
Inductive Hypothesis:
Inductive Step:
Conclusion: Thus g(n) = 2 - $\frac{2}{3^n}$ for any natural number n which is what we needed to prove. Q.E.D.

Note: Although I vaguely remember the general steps to prove a claim using induction, I do not remember the actual logic behind proving the claim. All I can do is try to remember the solution from the last proof activity and put it here, but I don't think that represents what I actually understand now. I hope this helps your study to an extent. Thanks.",0,0,0,0,0,0,0,Seth,sp22
672,673,Exam 1,learningStudy/WrittenInduction_Recurrence_v3,"g(n)=4g/3(n - 1) - g/3(n - 2)
g(n) = 4gn/3 - 4g/3 - gn/3 - 2g/3
g(n) = 3gn/3 - 2g/3
g(n) = gn - 2g/3
g(n) = g(n - 2/3)
",0,0,0,0,0,0,0,Seth,sp22
673,674,Exam 1,learningStudy/WrittenInduction_Recurrence_v3,g(5) = $/frac{4}{3}$,0,0,0,0,0,0,0,Seth,sp22
674,675,Exam 6,learningStudy/WrittenInduction_Recurrence_v3,"g(n) = 4/3g(n-1) - 1/3g(n-2) = 2 - 2/3^n

g(n) = 2 - 2/3^k =  4/3g(k-1) - 1/3g(k-2)

4/3g(k-1) - 1/3g(k-2) = 4/3(4/3g(k-2) - 1/3g(k-3)) + 1/3g(4/3g(k-3) - 1/3g(k-4)) for n >= 4

4/3g(k-1) - 1/3g(k-2) = 16/9 g(k-2) -1/9 g(k-4)
",0,0,0,0,0,0,0,Seth,sp22
675,676,Exam 1,learningStudy/WrittenInduction_Recurrence_v3,"Suppose g be defined by all the above
For this proof, let's consider n = 2
By the given g-function equation, we plug in 2 for n which we get (4/3)g(1) - (1/3)g(0)
To further simplify, we know that g(1) = 4/3 and g(0) = 0
Thus this gives us, (4/3)(4/3) - (1/3)(0) which equals to (16/9) - 0
So, this produces a result of 16/9 which is a rational number
By the definition of rational number, 16/9 = m/n for some integers m and n where n is non-zero
Thus, the equation above that takes in natural number, converts it and produces rational number",1,1,0,0,0,0,0,Seth,sp22
676,677,Exam 6,learningStudy/WrittenInduction_Recurrence_v3,"Proof: 

Let n be a natural number such that $g(n) = 2 - \frac{2}{3^n}$. 

When $n = 2$, $g(2) = 2 - \frac{2}{9} = \frac{16}{9}$. And $g(2) = \frac{4}{3}g(1) - \frac{1}{3}g(0) = \frac{16}{9}$. So it must be the same for any number great than 2. So $n = 2, 3, 4, 5, ...k+1.$

So $g(k+1) = 2 - \frac{2}{3^k+1}$ and $g(k+1) =  \frac{4}{3}g(k) - \frac{1}{3}g(k+1)$

When setting these two equations together we get $2 - \frac{2}{3^k+1}$ = $\frac{4}{3}g(k) - \frac{1}{3}(2 - \frac{2}{3^k+1})$ in which we get $g(k) = 2 - \frac{2}{3^k+1}$ which is what we needed to prove. 

",1,2,0,0,1,0,0,Seth,sp22
677,678,Exam 1,learningStudy/WrittenInduction_Recurrence_v3,"Claim: 4/3g(n-1) - 1/3g(n-2). for n >= 2.

Proof by induction:
For any n >= 2, since g(1) = 4/3, when plugging in 2 into g(n), we are left with 4/3g(1) - 1/3g(0) --> 4/3*4/3 - 0. Computing out this equals 16/9.

When looking at the other g(n) equation, this method equates to the same answer as 2 - 2/3^(n) or in this case 2 also equals 16/9.

Therefore,
g(n) = 2 - 2/3^(n) for any natural number n which is what we needed to show.



I'm also not very sure what to write for this proof as I don't have an understanding/grasp on induction.",1,2,0,0,0,0,0,Seth,sp22
678,679,Exam 1,learningStudy/WrittenInduction_Recurrence_v3,"The claim is true because g(0) = 2 - 2/3^0 = 0
and g(1) = 2 - 2/3^1 = 3 = 4/3",2,2,0,0,0,0,0,Seth,sp22
0,1,Exam 6,learningStudy/WrittenInduction_Recurrence_v3,"Proof by Induction

Primitive Inductive: $P(n) = 2 - \frac{2}{3^n}$

Base Cases: $n=0$: $g(0) = 0$ and $P(0) = 2 - \frac{2}{3^0} = 0$, $n=1$: $g(1) = \frac{4}{3}$ and $P(1) = 2 - \frac{2}{3^1} = \frac{4}{3}$, and $n=2$: $g(2) = \frac{4}{3}g(1) - \frac{1}{3}g(0) = \frac{16}{9}$ and $P(2) = 2 - \frac{2}{3^2} = \frac{16}{9}$. So, all base cases hold.

Induction Hypothesis: $g(n) = P(n) = 2 - \frac{2}{3^n}$ for all $n = k$ where $k = 2, 3, 4, ...$

We need to show that $g(k+1) = P(k+1) = 2 - \frac{2}{3^{k+1}}$ holds true.

Using the definition of $g(n)$:  $g(k) = \frac{4}{3}g(k-1) - \frac{1}{3}g(k-2)$, So, $g(k+1) = \frac{4}{3}g(k) - \frac{1}{3}g(k-1)$.

By using the inductive primitive, $g(k+1) = \frac{4}{3}(2 - \frac{2}{3^k}) - \frac{1}{3}(2 - \frac{2}{3^{k-1}})$

By algebra, $g(k+1) = \frac{8}{3} - \frac{8}{3^{k+1}} - \frac{2}{3} + \frac{2}{3^{k}} = 2 - \frac{2}{3^k}(\frac{4}{3} - 1) = 2 - \frac{2}{3^{k+1}}$

Therefore, the induction holds true.",2,2,2,1,2,2,1,Seth,fa22
1,2,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Base case: n=2. g(2)=2-2/9=16/9=(4/3)(g(1)-(1/3)g(0))=(4/3)*((4/3))=16/9  correct      

Assume n=i, g(i)=(4/3)g(i-1)-(1/3)*(g(i-2)) = A, correct.   

When  n=i+1, g(i+1)=(4/3)g(i)-(1/3)g(i-1) = (4/3)* ((4/3)g(i-1)-(1/3)*(g(i-2))) - (1/3)*g(i-1)    
= (16/9)*g(i-1)-(4/9)*g(i-2) - (1/3)*g(i-1) =correct

Therefore, this equation is proved.",1,2,2,1,1,2,0,Seth,fa22
2,3,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Base case: $n=0,n=1$

$$g(0)=2-\dfrac{2}{3^0}=2-\dfrac{2}{1}=0$$
$$g(1)=2-\dfrac{2}{3^1}=2-\dfrac{2}{3}=\dfrac{4}{3}$$

Induction: Given that $g(n)=2-\dfrac{2}{3^n}$ is true for $n=0,1,2,\dots,k$, prove that $g(n)=2-\dfrac{2}{3^n}$ is true for $n=0,1,2,\dots,k,k+1$.

From the given, it is known that $g(k-1)=2-\dfrac{2}{3^{k-1}}$ and that $g(k)=2-\dfrac{2}{3^k}$. To prove that $g(n)=2-\dfrac{2}{3^n}$ is true for $n=0,1,2,\dots,k,k+1$, we must specifically prove that $g(n)=2-\dfrac{2}{3^{n}}$ is true for $n=k+1$. We must show that $$g(k+1)=2-\dfrac{2}{3^{k+1}}$$

Proof:
$$g(k+1)=\dfrac{4}{3}g(k)-\dfrac{1}{3}g(k-1)$$
$$=\dfrac{4}{3}\left(2-\dfrac{2}{3^k}\right)-\dfrac{1}{3}\left(2-\dfrac{2}{3^{k-1}}\right)$$
$$=\dfrac{8}{3}-\dfrac{8}{3^{k+1}}-\dfrac{2}{3}+\dfrac{2}{3^{k}}$$
$$=2-\dfrac{8}{3^{k+1}}+\dfrac{2\cdot3}{3^{k+1}}$$
$$=2-\dfrac{2}{3^{k+1}}$$

QED.",2,2,2,2,2,2,2,Seth,fa22
3,4,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Proof by induction on n

Base case: There are two base cases: case 1 $g(0) =2-\frac{2}{3^n} = 2-\frac{2}{3^0} = 2-2 = 0$ g(n) is satisfied for 0. 

Case 2: $g(1) =2-\frac{2}{3^n} = 2-\frac{2}{3^1} = 2-\frac{2}{3} = \frac{4}{3}$ g(n) is satisfied for 1.

Induction: Suppose $g(n) = 2-\frac{2}{3^n}$ for $n= 0,1,...k$. We need to show that $g(k+1)= 2-\frac{2}{3^{k+1}}$.  So $g(k+1)= \frac{4}{3}g(k) - \frac{1}{3}g(k-1) = \frac{4}{3}(2-\frac{2}{3^{k}}) - \frac{1}{3}(2-\frac{2}{3^{k-1}}) = (\frac{8}{3}-\frac{8}{3^{k+1}}) - (\frac{2}{3}-\frac{2}{3^{k}}) = \frac{6}{3} - \frac{8}{3^{k+1}} + \frac{2}{3^{k}}$ = $2-\frac{2}{3^n}$. QED",2,2,2,2,2,2,2,Seth,fa22
4,5,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"proof by induction of n

induction predicate: $P(n) : g(n) = 2 - \frac{2}{3^n}$

base cases: $P(0) : g(0) = 2 - \frac{2}{3^0} = 2 - 2 = 0$, so P(n) holds for n = 0

$P(1) : g(1) = 2 - \frac{2}{3^1} = 2 - \frac{2}{3} = \frac{4}{3}$, so P(1) holds with g(1)

induction hypothesis: suppose $P(n) : g(n) = 2 - \frac{2}{3^n}$ for natural numbers $n = 2, 3, 4, 5, ... k$, where $k \ge 2$

induction step: We need to show $P(k) : g(k) = 2 - \frac{2}{3^n}$ holds

using the definition of g , $g(k) = \frac{4}{3}g(k-1) - \frac{1}{3}g(k-2)$

by the induction hypothesis, $g(k) = \frac{4}{3}(2 - \frac{2}{3^{k-1}}) - \frac{1}{3}(2-\frac{2}{3^{k-2}})$

simplifying algebra gives $g(k) = \frac{8}{3} - \frac{8}{3^k} - \frac{2}{3} + \frac{2}{3^{k-1}} = 2 - \frac{8}{3^k} + \frac{6}{3^k} = 2 - \frac{2}{3^k} = g(k)$. This is what we needed to show. 

So, $g(n) = 2 - \frac{2}{3^n}$ for any natural number n, where $n \ge 2$
",2,2,2,2,2,2,2,Seth,fa22
5,6,Exam 6,learningStudy/WrittenInduction_Recurrence_v3,"Let us conduct induction for n.

Base cases: When n=0, g(n) = 2-$\frac{2}{3^n}$ = 2-2 = 0 which holds. When n=1, g(n) = 2-2/3 = 4/3. 

Let us assume a natural number k such that n= 2,3....k-1. 

Induction hypothesis: Let us assume g(k-1) is true. Then g(k-1) =  2-$\frac{2}{3^{(k-1)}}$. We also get g(k-2) = 2-$\frac{2}{3^{(k-2)}}$ We must prove that our statement holds for g(k).

Induction step: we know g(n) = 4/3g(n-1) -1/3g(n-2). Hence g(k) = 4/3g(k-1) - 1/3g(k-2)

Thus, we get g(k) = 4/3(2-$\frac{2}{3^{(k-1)}}$) -1/3(2-$\frac{2}{3^{(k-2)}}$) = $\frac{8}{3}$ - $\frac{2}{3}$ - $\frac{8}{3^k}$ + $\frac{2}{3^{(k-1)}}$ 2 - $\frac{8}{3^k}$ + $\frac{2}{3^{k}}$ =  2-$\frac{2}{3^{k}}$

Hence, as g(k) holds, our hypothesis also holds.Thus, the given statement is proven for all n belonging to N.",2,2,1,1,2,2,2,Seth,fa22
6,7,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Lets pick a random natural int k. Then g(k)=4/3g(k-1)-1/3g(k-2). Then according to statement, 2-2/3^k=4/3*(2-2-2/3^k-1)-1/3(2-2/3^k-2). tHEN 2 = 8/3 - 2/3 Which is true, so the proof is true",0,0,0,0,0,0,0,Seth,fa22
7,8,Exam 1,learningStudy/WrittenInduction_Recurrence_v3,"g(n)=2-2/(3^n)

g(n-1)=2-2/(3^(n-1))

g(n-2)=2-2/(3^(n-2))

4/3*g(n-1)-1/3*g(n-2)=2+2/(3^(n-1))-8/(3^n)=2-2/(3^n)=g(n)",0,0,0,0,2,2,2,Seth,fa22
8,9,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Base Case:

Inductive Step:

Induction hypothesis:

and this complete the inductive step.",0,0,0,0,0,0,0,Seth,fa22
9,10,Exam 6,learningStudy/WrittenInduction_Recurrence_v3,"Sorry, I don't really understand the question.",0,0,0,0,0,0,0,Seth,fa22
10,11,Exam 1,learningStudy/WrittenInduction_Recurrence_v3,"Since g(n) is recursive, it will always come back to the base cases of g(1) and g(0). That is why when n keeps increasing it is only increasing by 2/(3^n)",2,0,0,0,0,0,0,Seth,fa22
11,12,Exam 6,learningStudy/WrittenInduction_Recurrence_v3,"Let n be a natural number. We need to prove that $g(n) = 2 - \frac{2}{3^n}$.

Base Cases: $g(0) = 0 = 2 - \frac{2}{3^0} = 0$

$g(1) = \frac{4}{3} = 2 - \frac{2}{3^1} = \frac{4}{3}$.

Let k  be a natural number where $k \ge 1$ and suppose that $g(k) = 2 - \frac{2}{3^k}$ and $g(k-1) = 2-\frac{2}{3^{k-1}}$. We need to show that some arbitrary natural number $m = k+1$ satisfies this statement.

Let's consider $g(k+1).$ This is equal to $\frac{4}{3}g(k) - \frac{1}{3}g(k - 1)$. 

This is equal to $\frac{4}{3} (2 - \frac{2}{3^k}) - \frac{1}{3}(2 - \frac{2}{3^{k-1}})$

This is equal to $\frac{8}{3} - \frac{8}{3^{k+1}} - \frac{2}{3} + \frac{2}{3^k} = 2 - \frac{8}{3^{k+1}} + \frac{2}{3^k} =2- \frac{8}{3^{k+1}} + \frac{2}{3^k} (\frac{3}{3})=2 - \frac{8}{3^{k+1}} + \frac{6}{3^{k+1}} = 2 - \frac{2}{3^{k+1}}$.

Substituting $m$ for $k+1$, we see that this equals $2 - \frac{2}{3^m}$.

Therefore, $g(m) = 2 - \frac{2}{3^m}$ for any arbitrary integer $m \ge 2$.",2,2,2,2,2,2,2,Seth,fa22
12,13,Exam 1,learningStudy/WrittenInduction_Recurrence_v3,"Base case: $g(0) = 0$, $g(1) = \frac{4}{3}$

Indecution: Assume $g(n) = 2 - \frac{2}{3^{n}}$ true for all $k$, $k \leq n$.

Then $g(n+1) = \frac{4}{3} g(n) - \frac{1}{3}g(n-1) = \frac{4}{3}(2 - \frac{2}{3^{n}}) - \frac{1}{3}(2-\frac{2}{3^{n-1}})$ 

$= \frac{8}{3} - \frac{8}{3^{n+1}} - \frac{2}{3} + \frac{2}{3^{n}} = \frac{6}{3} - \frac{8}{3^{n+1}} + \frac{2}{3^{n}} = 2 - (\frac{8}{3^{n+1}} - \frac{6}{3^{n+1}}) = 2 - \frac{2}{3^{n+1}}$

Q.E.D.",2,0,2,2,2,2,2,Seth,fa22
13,14,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Let n be a natural number,

P(n) = $2-\frac{2}{3^n}$

Base: P(1) = $\frac{4}{3}$

Induction: P(n) holds for n = 2, 3,..., k

P(k) = $2-\frac{2}{3^k}$ 

Not sure how to prove.. expanded g(n) equation, could not determine how to simplify P(n) equation for n = k, assume some sum identity is needed.

",1,1,1,2,1,0,0,Seth,fa22
14,15,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Base: we can find out that g(0), g(1) and g(2), which is 16/9 follows the fomula

Induction: By induction hypothesis, we could assume that from 0 to n-1 follows the fomula. Thus g(n-1) = 2-2/3^n-1 and g(n-2) = 2-2/3^n-2. Subsituting it into the given formula we get g(n) = 4/3*(2-2/3^n-1) - 1/3(2-2/3^n-2) = 2 - 8/3^n  + 2/3^n-1 = 2 - 8/3^n  + 6/3^n = 2- 2/3^n

As a result, the claim is true.",2,1,2,2,2,2,2,Seth,fa22
15,16,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Claim g(n) is true.

Proof of induction on n.

Suppose that g(n) holds for all values up to k-1. Will use this to prove g(k).

$\frac43 g(k-2)-\frac13g(k-3) = 2$ and $2-\frac{2}{3^{k-1}}$

$g(k-2)$ and $g(k-3)$ will keep repeating until it reaches 1 and 0 respectively.

So, $\frac43 g(k-2)$ is equivalent to $(\frac43)^{k-1}$ and $\frac13 g(k-3)$ is equivalent to $(\frac43)^{k-2}$ 

$2-\frac{2}{3^{k-1}}$ can be expressed as $\frac{2*3^{k-1}}{3^{k-1}}-\frac{2}{3^{k-1}}$ = $\frac{2(3^{k-1}-1)}{3^{k-1}}$ 

 
",0,0,1,2,0,0,0,Seth,fa22
16,17,Exam 6,learningStudy/WrittenInduction_Recurrence_v3,"Base cases: g(0) = 0, g(1) = 4/3

Inductive hypothesis: suppose that g(n) = 2 - 2/3^n for all natural numbers n = 0, 1, 2, ..., k

Inductive proof: prove that g(n) works for k + 1

Inductive step: g(n) = 2 - 2/3^n

Proof: 
Suppose that g(n) = 4/3(n - 1) - 1/3(n - 2), for all n >= 2. Thus, g(k) could be shown as 4/3(g(k) - 1) - 1/3(g(k - 2)). According to our inductive step, g(k - 1) = 2 - 2/3^k - 1, and g(k - 2) = 2 - 2/3^k - 2. Substituting this in, we get g(k) = 4/3( 2 - 2/3^k - 1) - 1/3(2 - 2/3^k - 2).. This can be simplified to ((8 / 3) - (8 / 3^k)) - ((2/3) - (2/3^k - 1)). Combining these two, we get 2 - ((8/3^k) - (2/3^k - 1)). 2/3^k - 1 can be simplified to 6 / 3^k, which would turn our expression into 2 - ((8/3^k) - (6/3^k)), which is equal to 2 - (2 / 3^k). Thus, g(k) = 2 - (2/3^k), which is what we wanted to show. ",2,1,2,2,2,2,2,Seth,fa22
17,18,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"We will show that $g(n) = 2 - \frac{2}{3^n}$ for any natural number n

Base: We need to show that the formula holds for $n = 2$;  $\frac{4}{3}g(1) -\frac{1}{3}g(0) $ = $\frac{16}{9} - 0$ = $\frac{16}{9}$ = $\frac{18}{9}$ -$\frac{2}{9}$  = $2 - \frac{2}{9}$

Induction: We need to show that  $\frac{4}{3}g(a-1) -\frac{1}{3}g(a-2) = 2- \frac{2}{3^a}$ for natural number a

$g(a-1)$ = $2- \frac{2}{3^{a-1}}$

$g(a-2)$ = $2- \frac{2}{3^{a-2}}$

$\frac{4}{3}g(a-1) -\frac{1}{3}g(a-2) = \frac{4}{3} * (2- \frac{2}{3^{a-1}}) - \frac{1}{3}*(2- \frac{2}{3^{a-2}})$ = $\frac{8}{3} - \frac{8}{3^a}$ - $\frac{2}{3} + \frac{2}{3^{a-1}}$ = $\frac{6}{3}- \frac{8}{3^a} + \frac{6}{3^a}$ = $2- \frac{2}{3^a}$

which is what we needed to prove",1,2,0,0,2,2,2,Seth,fa22
18,19,Exam 1,learningStudy/WrittenInduction_Recurrence_v3,"N is any whole number greater than or equal to zero.

we know that g(0) = 0 checking this value in the new  equation of g(n) we get 0 as well. Similarly we know g(1) is equal to 4/3. Subsistiuting 1 into new equation we get 2 - 2/3 = 4/3 so we know for this case that it is true as well. 

When checking in the orginal g(2) we get that equal to 16/9. 

when using n= 2 for the new diefintion of g(n)as g(n) = 2 - 2/3^n we get g(2) equal to 16/9 as well",2,2,0,0,0,0,0,Seth,fa22
19,20,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Let n = 2, $g(n) = (\frac{4}{3})(\frac{4}{3})-0$

Suppose $g(n) = 2 - \frac{2}{3^n}$ for $n = 0, 1, 2, 3, ..., k-2, k-1$

$g(k) = \frac{4}{3}g(k-1) - \frac{1}{3}g(k-2)$

$g(k) = \frac{4}{3}(2-\frac{2}{3^{k-1}}) - \frac{1}{3}(2-\frac{2}{3^{k-2}})$

$g(k) = \frac{4}{3}(2-\frac{2}{3^k(\frac{1}{3})}) - \frac{1}{3}(2-\frac{2}{3^k(\frac{1}{9})})$

$g(k) = \frac{4}{3}(2-\frac{6}{3^k}) - \frac{1}{3}(2-\frac{18}{3^k})$

$g(k) = \frac{4}{3}(\frac{3^k(2)-6}{3^k}) - \frac{1}{3}(\frac{3^k(2)-18}{3^k})$

$g(k) = \frac{1}{3}(\frac{3^k(8)-24-3^k(2)+18}{3^k})$

$g(k)= \frac{1}{3}(\frac{3^k(6)-6}{3^k})$

$g(k) = \frac{1}{3}(6 - \frac{6}{3^k})$

$g(k) = 2-\frac{2}{3^k}$

Therefore $g(n) = 2 - \frac{2}{3^n}$ for any natural number",1,2,2,2,2,2,2,Seth,fa22
20,21,Exam 6,learningStudy/WrittenInduction_Recurrence_v3,"Prove that $ g(n) = 2 - \frac{2}{3^n} $ for any natural number $n$

Base case: $ n = 2  $

$g(3) = 2 - \frac{2}{3^2} = \frac{4}{3}g(1)-\frac{1}{3}g(0) = \frac{4}{3} \frac{4}{3}=\frac{16}{9}$ which is true

Induction: 

Our hypothesis is that $g(n) = 2-\frac{2}{3^n}$ for any natural number $n$

Let $k$ be a natural number

$ g(k) = \frac{4}{3}g(k-1) -\frac{1}{3}g(n-2)$

Let's plug in our inductive hypothesis

$ g(k) = \frac{4}{3}(2-\frac{2}{3^{k-1}})-\frac{1}{3}(2-\frac{2}{3^{k-2}}) = \frac{8}{3} - \frac{8}{3^k} - \frac{2}{3} + \frac{2}{3^{k-1}}$

$g(k) = \frac{6}{3} - \frac{8}{3^k} + \frac{6}{3^k}$

$ g(k) = 2 - \frac{2}{3^k}  $

Our hypothesis has been proven by induction which is what we needed to do",1,1,2,1,2,2,2,Seth,fa22
21,22,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Since g(0) = 0 and g(1) = 4/3
g(n) = 4/3g(n-1) - 1/3g(n -2) for n >= 2
So 8/3 * 4/3g(n-1) - 8/3 * 1/3g(n-1)
So g(n) = 2 - 2/3^n for any natural number n.",0,0,0,0,0,0,0,Seth,fa22
22,23,Exam 6,learningStudy/WrittenInduction_Recurrence_v3,"From second equation:
- g(k) = 2 - (2/(3^k))
- g(k+1) = 2 - (2/(3^(k+1)))
- g(k+2) = 2 - (2)/(3^(k+2))

Substitute into first equation

From first equation: g(k+2) = (4/3)g(k+1) - (1/3)g(k)

g(k+2) = (4/3)(2 - (2/(3^(k+1)))) - (1/3)(2 - (2/(3^k)))

(8/3) - (8/3)*(1/(3^k+1)) - (2/3) + (2/3)*(1/3^k)

8/3 - 2/3 = 2

The k terms simplify to 2/(3^(k+2))

So g(k+2) from first equation becomes 2 + 2/(3^(k+2)) which is the same as g(k+2) from the second equation

",0,0,0,0,2,2,2,Seth,fa22
23,24,Exam 1,learningStudy/WrittenInduction_Recurrence_v3,"Suppose that n is any natural number.

Also, suppose that g is a function which implies all natural numbers to real numbers.

Then, 4/3g(n-1) - 1/3g(n-2) is an input of n for the function g.

As n approaches infinity, 4/3g(n-1) will approach the value of 2, and 1/3g(n-2) will be representable as 2/3^n.

Therefore, g(n) = 2 - 2/3^n.

QED.",0,0,0,0,0,0,0,Seth,fa22
24,25,Exam 1,learningStudy/WrittenInduction_Recurrence_v3,"Let n = 2.

g(2) = 4/3 * (g(1)) - 1/3 * g(0)

= 4/3 * 4/3 - 1/3 * 0

= 16 / 9",1,1,0,0,0,0,0,Seth,fa22
25,26,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"Proof by induction on $n$

Inductive predicate: Suppose $g(n) = 2 - \frac{2}{3^n}$, for any natural number $n$.

Base Case: 

Let $n = 0$,then $g(0) = 0$.

Let $n = 1$,then $g(1) = \frac{4}{3}$.

Inductive Hypothesis: Let's assume that $P(k) = \sum_{i=0}^{k}{i} = \frac{k(k+1)}{2}$ for $k \ge 1$.

Inductive Step: We need to show that $P(k + 1) = \sum_{i=0}^{k+1}{i} = \frac{(k+1)(k+2)}{2}$, in order to prove by induction.

Let's start start with rewriting $P(k+1)$ as $(k+1) + \sum_{i=0}^{k}{i}$.

We cab replace $\sum_{i=0}^{k}{i}$ with $\frac{k(k+1)}{2}$ by our inductive hypothesis which will give us an equation $(k + 1) +\frac{k(k+1)}{2}$. 

Then $\frac{2(k+1)}{2} + \frac{k(k+1)}{2} = \frac{(k+1)(k+2)}{2}$. QED.",2,1,0,0,0,0,0,Seth,fa22
26,27,Exam 1,learningStudy/WrittenInduction_Recurrence_v3,"let g be a function that takes a natural number and converts it into a real number.

",0,0,0,0,0,0,0,Seth,fa22
27,28,Exam 6,learningStudy/WrittenInduction_Recurrence_v3,"let n be a natural number 

since g(0)=0 and g(1)=1 and g(n)=(4/3)g(n-1)-(1/3)g(n-2) when n >=2 

since g(n) is made by g(n-1) and  g(n-2) it is going to have it reach g(1) a number of time and g(0) a diffent number of times 

since g(2) = 2-2/9 = 2 - 3/3^2 QED",0,0,0,0,0,0,0,Seth,fa22
28,29,Exam 6,learningStudy/WrittenInduction_Recurrence_v3,"for any natural number n, g(n) = 4/3 g(n-1) - 1/3 g(n-2) 

let a be a number >= 2

suppose g(a-2) = 0 and g(a-1) = 4/3

4/3 g(a-1) - 1/3 g(a-2) = (4/3)*(4/3) - 0 = 16/9 = 2 -2/9 

which means a = 2, which is what we needed to prove.
",0,0,0,0,0,0,0,Seth,fa22
29,30,Exam 4,learningStudy/WrittenInduction_Recurrence_v3,"let g(n) be the statement
g(2)=4/3*4/3-1/3*0=16/9=2-2/3^2
suppose g(k), g(k+1) is true, g(k)=2-2/3^k, g(k+1)=2-2/3^(k+1)
g(k+2)=4/3g(k+1)-1/3g(k)=4/3(2-2/3^(k+1))-1/3(2-2/3^k)=8/3-8/(3^(k+2))-2/3+2/3^(k+1)=2-2/3^(k+2)
since g(2) is ture, g(k+2) is true given g(k), g(k+1) is true, g(n) is true",1,2,1,2,2,2,2,Seth,fa22
