"","Assessment","Question","Proof","Identify.Base.Case","Prove.Base.Case","Hypothesis.is.stated","Hypothesis.is.given.some.bound","Goal.is.Clear","Expression.of.Size.k.1.is.decomposed.into.expression.of.size.k","Inductive.Hypothesis.is.applied","Graded.By"
"327","Exam 4","learningStudy/WrittenInduction_Sum_v3","Let $\sum_{xxx}^{yyy}p(p!)$ = (n+1)! - 1, for all natural numbers n.

Base Case: n=0: $\sum_{p=0}^{0}p(p!)$ = 0 and (0+1)! - 1 = 0, wehre n is a natural number at k is a natural number..

Inductive Hypothesis: $\sum_{p=0}^{k+1}p(p!)$ = (n+1)! - 1.

Inductive Step

Logic

Therefore, $\sum_{xxx}^{yyy}p(p!)$ = (n+1)! - 1, for all natural numbers n.",2,2,1,0,0,0,0,"Seth"
"328","Exam 4","learningStudy/WrittenInduction_Sum_v3","By induction, we need to prove the claim is true for all natural numbers n.",0,0,0,0,0,0,0,"Seth"
"329","Exam 4","learningStudy/WrittenInduction_Sum_v3","Base case: 0 x 0! = 1 - 1 (true)

Inductive hypothesis: the summation above holds for all natural numbers n in 0...k-1

Inductive step: we need to show that $\sum_{p=0}^{k}$ (p x p!) = (k+1)! - 1

(k+1)! - 1 = (k!)(k + 1) - 1

So  (k+1)! - 1 = (k x k!)

And if k = p, then (k x k!) = (p x p!)

So (p x p!) = (k + 1)! - 1, QED",2,2,2,2,2,0,0,"Seth"
"330","Exam 4","learningStudy/WrittenInduction_Sum_v3","The base case is when n = 0, $\sum_{p = 0}^{n}$ (p * p!) = 0 and 1! - 1 = 0

Our inductive hypothesis is $\sum_{p = 0}^{n}$ (p * p!) = (n + 1)! - 1 for all k 0...k

we need to show that $\sum_{p = 0}^{k }$ (p * p!) = (k + 1)! - 1



",2,2,2,2,1,0,0,"Seth"
"331","Exam 4","learningStudy/WrittenInduction_Sum_v3","Induction Hypothesis: Let $\sum_{p = 0}^{n}$(p x p!) = (n + 1)! - 1 for some each n in 0...k.       
Then $\sum_{p = 0}^{k + 1}$(p x p!) = (k + 2)! - 1 .        
If p = 0 then (0 x 0!) = (0 x 1) = 0 and if k = 0 then (0 + 1) = 1.   
Then 1 -1 = 0. So 0 = 0 and that is what we needed to prove.",2,2,2,2,0,0,0,"Seth"
"332","Exam 4","learningStudy/WrittenInduction_Sum_v3","1. p * p! can be rewritten as (p+1)!-1 and this can be proven as follows:
2. There will be an additional p if p is permuted to p+1 in order to remove the p and put it back into the factorial
3. The -1 is necessary to symbolize the reduction to equate to p for n values",0,0,0,0,0,0,0,"Seth"
"333","Exam 4","learningStudy/WrittenInduction_Sum_v3","For our base case, $\sum_{p=0}^{1}$ (p*p!) = (0*0!) + (1*1!) = 1 and (1+1)! - 1 = 1.

Suppose as our inductive hypothesis, that $\sum_{p=0}^{n}$ (p*p!) = (n+1)-1! for all n in 1 ... k (k >= 1).

Now our next step is to prove that $\sum_{p = 0}^{k+1}$ ((k+1)*(k+1)!)= (k+2)! - 1.

So, $\sum_{p = 0}^{k+1}$ ((k+1)*(k+1)!) = $\sum_{p = 0}^{k}$ (k*k!) + ((k+1)*(k+1)!) =(k+2)! - 1

Substituting our hypothesis in, we get, (k+1)! - 1 + (k+1)*(k+1)! = (k+2)(k+1)!-1/

    (k+1)! + (k+1)*(k+1)! = (k+1)!(k+2)
    (k+1)! (1+(k+1)) = (k+1)!(k+2)
    k+2 = k+2.
    
This is what we needed to show to prove $\sum_{p=0}^{n}$ (p*p!) = (n+1)! - 1 for all natural numbers n.



",2,2,2,2,2,2,2,"Seth"
"334","Exam 4","learningStudy/WrittenInduction_Sum_v3","Let the base case be for n = 0: 

At n = 0, the (p * p!) = 0 which is equal to (n + 1)! - 1

Inductive hypothesis: Suppose for for all integers n that are represented by k, where k ranges from 0 to k,  $\sum_{0}^{n}$ (p * p!) = (n + 1)! - 1 

Inductive step: $\sum_{p = 0}^{k + 1}$ (p * p!) = ((k + 1) + 1)! - 1 

",2,2,2,2,2,0,0,"Seth"
"335","Exam 4","learningStudy/WrittenInduction_Sum_v3","Case base: n = 0
$\sum_{p=0}^{0}(p*p!) = (0*0!) = 1 = (0+1)!-1$ 

Induction proof:
Assume $\sum_{p=0}^{n}(p*p!)  = (n+1)-1$ for 0,1,...,k

Consider k +1,  $\sum_{p=0}^{n}(p*p!) = (k+1)*(k+1)! = (k+1)^2k!$

$(k+2)!-1 = (k+2)(k+1)*k!-1$ stuck",2,2,2,2,1,0,0,"Seth"
"336","Exam 4","learningStudy/WrittenInduction_Sum_v3","Base case: $(0+1)!-1=0$<br>
Sorry I am sick right now and I can't think well (and I don't really remember what I learned last week). This is all I can do right now. ",2,1,0,0,0,0,0,"Seth"
"337","Exam 4","learningStudy/WrittenInduction_Sum_v3","first, we ientify the best case n = 0. $\sum_{0}^{0}$ = 0. (0 + 1)! - 1 = 0.

Then, the induction hypothesis is  $\sum_{p =0}^{n}$ (p * p!) = (n + 1)! - 1 for n = 0,1,2,.....k and -1,-2,-3....-k

The first step of induction is to prove that (I forgot how to write the rest of the steps).",2,2,2,1,0,0,0,"Seth"
"338","Exam 4","learningStudy/WrittenInduction_Sum_v3","$\sum_{p=0}^{n}$(p.p!) = 0 + 1 + ... +(n.n!)
This would mean n!(n+1) = (n+1)!
Since we have an extra one, we have t subtract it which makes it (n+1)! - 1",0,0,0,0,0,0,0,"Seth"
"339","Exam 4","learningStudy/WrittenInduction_Sum_v3","$\sum_{p=0}^{n}$(p.p!)=n*(n)(n-1)(n-2)...
= n((n)!-1)
=(n+1)!-1
Hence proved",0,0,0,0,0,0,0,"Seth"
"340","Exam 4","learningStudy/WrittenInduction_Sum_v3","for p= , the case is valid and for p=n; (n+1)! - 1 = (n+1) * n! - 1;
for  $\sum_{n}^{p=0}$(p*p!)=0+.......+n-1(n-1)! + n (n!) = (n+1) * n! - 1;
0+.....+n",0,0,0,0,0,0,0,"Seth"
"341","Exam 4","learningStudy/WrittenInduction_Sum_v3"," $\sum_{n}^{0}$ is true for all natural number n
 
 first (n+1) is true for all natural number n if from 0 and finate is n, and so (n+1)! is true for all natural number n.
 second, p * p! = p^2 *(p-1)(p-2)*---* 1, which replace p = n+2 that will become (n+2)^2 * (n+1)! and n + 2 can be 1 so 
 it is true",0,0,0,0,0,0,0,"Seth"
"342","Exam 4","learningStudy/WrittenInduction_Sum_v3","base case : when n = 0, (0*0!) = 0*1 = 0, (0+1)!-1 = 0, 0 = 0, base case is true.

induction hypothesis: suppose $\sum_{p=0}^{n}$ (p*p!) = (n+1)! - 1 for n = 0,1,2...,k-1

we need to prove that $\sum_{p=0}^{k}$ (p*p!) = (k+1)! - 1

$\sum_{p=0}^{k}$ (p*p!) = $\sum_{p=0}^{k-1}$ (p*p!) + (k*k!)

from induction hypothesis, we know that $\sum_{p=0}^{k-1}$ (p*p!) = k!-1

so $\sum_{p=0}^{k}$ (p*p!) = k! - 1 + (k*k!) = k!*(k+1) - 1 = (k+1)! - 1, which is what we needed to prove",2,2,2,2,2,2,2,"Seth"
"343","Exam 4","learningStudy/WrittenInduction_Sum_v3","Proof by induction

Base case: for n = 0,  $\sum_{p = 0}^{0}$ p*p! = 0 and (0 + 1)! -1 = 0, therefore P(0) is true.

Inductive hypothesis: Suppose that P(n) is true for all natural numners from 0 to k.
We have to prove that P(k+1) is also true.

 $\sum_{p = 0}^{k + 1}$ p*p! =  $\sum_{p = 0}^{k}$ p*p! + (k+1)*(k+1)!
 
 By the inductive hypothesis,  $\sum_{p = 0}^{k}$ p*p! = (k+1)! - 1
 
 (k+1)! - 1 + (k+1)!*(k+1)
 
 (k+1)! - 1 + k(k+1)! + (k+1)!
 
 (k+2)(k+1)! - 1
 
 (k+2)! - 1
 
 Hence proved.
",2,2,2,2,2,2,2,"Seth"
"344","Exam 4","learningStudy/WrittenInduction_Sum_v3","Base: $\sum_{p=0}^{n}$(p*p!)=(n)!-1, for all natural numbers n.
Proof: k-1",0,0,0,0,0,0,0,"Seth"
